iteration,score,hiscore,hireward
834,0,2,0.808740234375
835,2,2,0.808740234375
836,0,2,0.808740234375
837,0,2,0.808740234375
838,0,2,0.808740234375
839,0,2,0.808740234375
840,0,2,0.808740234375
841,0,2,0.808740234375
842,0,2,0.808740234375
843,0,2,0.808740234375
844,0,2,0.808740234375
845,0,2,0.808740234375
846,0,2,0.808740234375
847,0,2,0.808740234375
848,0,2,0.808740234375
849,0,2,0.808740234375
850,1,2,0.808740234375
851,0,2,0.808740234375
852,0,2,0.808740234375
853,0,2,0.808740234375
854,0,2,0.808740234375
855,0,2,0.808740234375
856,0,2,0.808740234375
857,0,2,0.808740234375
858,0,2,0.808740234375
859,0,2,0.808740234375
860,0,2,0.808740234375
861,1,2,0.808740234375
862,0,2,0.808740234375
863,0,2,0.808740234375
864,0,2,0.808740234375
865,0,2,0.808740234375
866,0,2,0.808740234375
867,0,2,0.808740234375
868,0,2,0.808740234375
869,0,2,0.808740234375
870,0,2,0.808740234375
871,2,2,0.808740234375
872,0,2,0.808740234375
873,1,2,0.808740234375
874,0,2,0.808740234375
875,0,2,0.808740234375
876,1,2,0.808740234375
877,0,2,0.808740234375
878,0,2,0.808740234375
879,0,2,0.808740234375
880,0,2,0.808740234375
881,0,2,0.808740234375
882,1,2,0.808740234375
883,0,2,0.808740234375
884,1,2,0.9375
885,0,2,0.9375
886,0,2,0.9375
887,0,2,0.9375
888,0,2,0.9375
889,0,2,0.9375
890,0,2,0.9375
891,0,2,0.9375
892,0,2,0.9375
893,0,2,0.9375
894,0,2,0.9375
895,0,2,0.9375
896,0,2,0.9375
897,1,2,0.9375
898,1,2,0.9375
899,0,2,0.9375
900,1,2,0.9381333237300987
901,0,2,0.9381333237300987
902,0,2,0.9381333237300987
903,0,2,0.9381333237300987
904,0,2,0.9381333237300987
905,0,2,0.9381333237300987
906,0,2,0.9381333237300987
907,0,2,0.9381333237300987
908,0,2,0.9381333237300987
909,0,2,0.9381333237300987
910,0,2,0.9381333237300987
911,0,2,0.9381333237300987
912,0,2,0.9381333237300987
913,0,2,0.9381333237300987
914,0,2,0.9381333237300987
915,0,2,0.9381333237300987
916,0,2,0.9381333237300987
917,0,2,0.9381333237300987
918,0,2,0.9381333237300987
919,0,2,0.9381333237300987
920,0,2,0.9381333237300987
921,0,2,0.9381333237300987
922,0,2,0.9381333237300987
923,0,2,0.9381333237300987
924,0,2,0.9381333237300987
925,0,2,0.9381333237300987
926,0,2,0.9381333237300987
927,0,2,0.9381333237300987
928,0,2,0.9381333237300987
929,0,2,0.9381333237300987
930,0,2,0.9381333237300987
931,0,2,0.9381333237300987
932,0,2,0.9381333237300987
933,0,2,0.9381333237300987
934,0,2,0.9381333237300987
935,0,2,0.9381333237300987
936,0,2,0.9381333237300987
937,0,2,0.9381333237300987
938,0,2,0.9381333237300987
939,0,2,0.9381333237300987
940,0,2,0.9381333237300987
941,0,2,0.9381333237300987
942,0,2,0.9381333237300987
943,0,2,0.9381333237300987
944,0,2,0.9381333237300987
945,0,2,0.9381333237300987
946,0,2,0.9381333237300987
947,1,2,0.9381333237300987
948,0,2,0.9381333237300987
949,0,2,0.9381333237300987
950,0,2,0.9381333237300987
951,1,2,0.9381333237300987
952,0,2,0.9381333237300987
953,0,2,0.9381333237300987
954,0,2,0.9381333237300987
955,0,2,0.9381333237300987
956,0,2,0.9381333237300987
957,0,2,0.9381333237300987
958,0,2,0.9381333237300987
959,0,2,0.9381333237300987
960,0,2,0.9381333237300987
961,0,2,0.9381333237300987
962,0,2,0.9381333237300987
963,0,2,0.9381333237300987
964,0,2,0.9381333237300987
965,0,2,0.9381333237300987
